,NObeyesdad
19784,6
19785,1
19786,3
19787,1
19788,6
19789,5
19790,5
19791,3
19792,6
19793,6
19794,1
19795,2
19796,0
19797,0
19798,5
19799,4
19800,6
19801,6
19802,1
19803,0
19804,1
19805,3
19806,1
19807,4
19808,0
19809,2
19810,6
19811,2
19812,0
19813,5
19814,4
19815,2
19816,5
19817,1
19818,6
19819,3
19820,0
19821,5
19822,5
19823,2
19824,2
19825,0
19826,5
19827,5
19828,1
19829,1
19830,1
19831,3
19832,0
19833,5
19834,3
19835,2
19836,2
19837,1
19838,5
19839,1
19840,5
19841,6
19842,5
19843,4
19844,3
19845,6
19846,0
19847,6
19848,6
19849,4
19850,6
19851,6
19852,6
19853,6
19854,6
19855,4
19856,5
19857,2
19858,6
19859,6
19860,5
19861,2
19862,3
19863,0
19864,5
19865,0
19866,1
19867,6
19868,3
19869,3
19870,3
19871,5
19872,5
19873,1
19874,5
19875,6
19876,0
19877,3
19878,3
19879,5
19880,6
19881,0
19882,2
19883,1
19884,6
19885,6
19886,4
19887,4
19888,5
19889,1
19890,2
19891,0
19892,5
19893,2
19894,0
19895,6
19896,3
19897,0
19898,2
19899,5
19900,6
19901,1
19902,6
19903,6
19904,1
19905,3
19906,2
19907,4
19908,0
19909,0
19910,3
19911,0
19912,2
19913,5
19914,0
19915,4
19916,3
19917,5
19918,4
19919,3
19920,6
19921,5
19922,1
19923,3
19924,4
19925,5
19926,4
19927,5
19928,0
19929,5
19930,5
19931,0
19932,3
19933,6
19934,1
19935,3
19936,6
19937,3
19938,3
19939,6
19940,5
19941,1
19942,3
19943,3
19944,6
19945,3
19946,1
19947,6
19948,6
19949,2
19950,6
19951,5
19952,0
19953,6
19954,3
19955,2
19956,4
19957,4
19958,3
19959,2
19960,4
19961,4
19962,3
19963,5
19964,1
19965,1
19966,3
19967,0
19968,0
19969,3
19970,0
19971,6
19972,0
19973,4
19974,6
19975,2
19976,0
19977,1
19978,5
19979,6
19980,4
19981,4
19982,5
19983,3
19984,5
19985,4
19986,6
19987,3
19988,3
19989,1
19990,1
19991,5
19992,6
19993,3
19994,0
19995,0
19996,5
19997,4
19998,0
19999,5
20000,4
20001,6
20002,4
20003,3
20004,6
20005,5
20006,5
20007,0
20008,0
20009,6
20010,6
20011,5
20012,2
20013,0
20014,1
20015,6
20016,0
20017,4
20018,1
20019,1
20020,2
20021,1
20022,4
20023,2
20024,6
20025,5
20026,5
20027,2
20028,1
20029,2
20030,2
20031,1
20032,4
20033,6
20034,4
20035,0
20036,5
20037,6
20038,0
20039,4
20040,1
20041,3
20042,0
20043,6
20044,0
20045,3
20046,5
20047,1
20048,6
20049,6
20050,6
20051,1
20052,0
20053,3
20054,3
20055,1
20056,5
20057,6
20058,0
20059,4
20060,5
20061,6
20062,1
20063,6
20064,3
20065,1
20066,2
20067,6
20068,1
20069,5
20070,2
20071,3
20072,3
20073,3
20074,2
20075,6
20076,0
20077,6
20078,2
20079,6
20080,0
20081,5
20082,5
20083,6
20084,4
20085,5
20086,1
20087,4
20088,4
20089,5
20090,6
20091,3
20092,2
20093,4
20094,5
20095,2
20096,4
20097,6
20098,5
20099,4
20100,1
20101,4
20102,5
20103,0
20104,3
20105,6
20106,3
20107,5
20108,2
20109,1
20110,4
20111,1
20112,0
20113,1
20114,1
20115,2
20116,2
20117,5
20118,3
20119,5
20120,0
20121,1
20122,3
20123,0
20124,5
20125,4
20126,0
20127,6
20128,2
20129,4
20130,0
20131,5
20132,0
20133,0
20134,5
20135,6
20136,6
20137,5
20138,4
20139,2
20140,5
20141,1
20142,0
20143,6
20144,5
20145,1
20146,1
20147,3
20148,4
20149,6
20150,2
20151,3
20152,0
20153,3
20154,4
20155,0
20156,0
20157,0
20158,6
20159,5
20160,0
20161,2
20162,4
20163,5
20164,6
20165,1
20166,0
20167,1
20168,0
20169,3
20170,2
20171,0
20172,5
20173,6
20174,6
20175,6
20176,6
20177,5
20178,5
20179,6
20180,4
20181,1
20182,6
20183,6
20184,4
20185,0
20186,0
20187,6
20188,3
20189,2
20190,3
20191,4
20192,0
20193,4
20194,2
20195,4
20196,1
20197,1
20198,0
20199,3
20200,5
20201,1
20202,4
20203,2
20204,6
20205,0
20206,6
20207,1
20208,1
20209,4
20210,3
20211,3
20212,1
20213,3
20214,0
20215,0
20216,4
20217,5
20218,4
20219,6
20220,5
20221,0
20222,1
20223,0
20224,0
20225,1
20226,6
20227,0
20228,3
20229,4
20230,6
20231,5
20232,3
20233,2
20234,1
20235,1
20236,6
20237,5
20238,3
20239,1
20240,0
20241,6
20242,5
20243,1
20244,6
20245,4
20246,2
20247,1
20248,3
20249,0
20250,3
20251,6
20252,6
20253,5
20254,0
20255,1
20256,6
20257,0
20258,5
20259,3
20260,3
20261,5
20262,6
20263,0
20264,5
20265,3
20266,3
20267,5
20268,4
20269,6
20270,1
20271,2
20272,6
20273,2
20274,6
20275,6
20276,1
20277,5
20278,0
20279,6
20280,0
20281,5
20282,0
20283,4
20284,3
20285,2
20286,6
20287,2
20288,6
20289,4
20290,6
20291,1
20292,3
20293,6
20294,1
20295,6
20296,3
20297,3
20298,3
20299,1
20300,6
20301,4
20302,6
20303,5
20304,4
20305,6
20306,5
20307,1
20308,2
20309,6
20310,5
20311,2
20312,2
20313,6
20314,1
20315,0
20316,6
20317,1
20318,3
20319,4
20320,3
20321,1
20322,3
20323,6
20324,2
20325,3
20326,5
20327,2
20328,2
20329,3
20330,5
20331,3
20332,4
20333,1
20334,0
20335,1
20336,6
20337,4
20338,4
20339,6
20340,0
20341,6
20342,5
20343,5
20344,4
20345,4
20346,3
20347,2
20348,6
20349,5
20350,3
20351,6
20352,3
20353,6
20354,5
20355,3
20356,4
20357,0
20358,5
20359,3
20360,6
20361,4
20362,1
20363,6
20364,4
20365,2
20366,3
20367,6
20368,1
20369,0
20370,2
20371,1
20372,5
20373,2
20374,4
20375,4
20376,6
20377,5
20378,6
20379,1
20380,3
20381,0
20382,1
20383,5
20384,4
20385,0
20386,2
20387,6
20388,3
20389,0
20390,5
20391,6
20392,4
20393,5
20394,4
20395,5
20396,3
20397,2
20398,4
20399,3
20400,6
20401,6
20402,6
20403,3
20404,5
20405,6
20406,4
20407,1
20408,3
20409,1
20410,2
20411,4
20412,1
20413,0
20414,5
20415,2
20416,5
20417,6
20418,6
20419,6
20420,2
20421,6
20422,6
20423,1
20424,2
20425,2
20426,5
20427,6
20428,6
20429,4
20430,6
20431,1
20432,0
20433,1
20434,6
20435,0
20436,2
20437,4
20438,1
20439,6
20440,5
20441,5
20442,3
20443,0
20444,3
20445,1
20446,6
20447,5
20448,0
20449,1
20450,2
20451,6
20452,4
20453,4
20454,6
20455,6
20456,6
20457,5
20458,3
20459,4
20460,0
20461,1
20462,1
20463,0
20464,1
20465,4
20466,2
20467,2
20468,1
20469,1
20470,0
20471,0
20472,2
20473,6
20474,0
20475,0
20476,4
20477,3
20478,3
20479,1
20480,6
20481,1
20482,6
20483,4
20484,0
20485,5
20486,5
20487,4
20488,6
20489,2
20490,6
20491,3
20492,2
20493,1
20494,1
20495,2
20496,5
20497,0
20498,3
20499,5
20500,6
20501,6
20502,0
20503,3
20504,4
20505,4
20506,6
20507,5
20508,3
20509,3
20510,6
20511,4
20512,0
20513,2
20514,0
20515,6
20516,6
20517,4
20518,2
20519,6
20520,3
20521,6
20522,0
20523,3
20524,3
20525,3
20526,6
20527,5
20528,3
20529,1
20530,5
20531,6
20532,3
20533,6
20534,6
20535,2
20536,0
20537,6
20538,5
20539,6
20540,5
20541,4
20542,0
20543,2
20544,6
20545,2
20546,3
20547,4
20548,3
20549,1
20550,5
20551,3
20552,1
20553,6
20554,1
20555,5
20556,0
20557,4
20558,6
20559,3
20560,3
20561,3
20562,0
20563,6
20564,6
20565,6
20566,0
20567,0
20568,1
20569,0
20570,6
20571,2
20572,5
20573,0
20574,6
20575,5
20576,6
20577,4
20578,5
20579,4
20580,0
20581,1
20582,6
20583,3
20584,0
20585,1
20586,3
20587,1
20588,5
20589,0
20590,5
20591,6
20592,1
20593,2
20594,3
20595,6
20596,4
20597,3
20598,5
20599,6
20600,3
20601,4
20602,2
20603,0
20604,4
20605,6
20606,6
20607,4
20608,6
20609,6
20610,5
20611,0
20612,1
20613,4
20614,3
20615,6
20616,5
20617,6
20618,6
20619,1
20620,0
20621,4
20622,6
20623,6
20624,0
20625,6
20626,4
20627,0
20628,1
20629,3
20630,3
20631,0
20632,2
20633,4
20634,1
20635,5
20636,3
20637,0
20638,6
20639,1
20640,3
20641,3
20642,3
20643,1
20644,3
20645,3
20646,1
20647,1
20648,5
20649,6
20650,2
20651,6
20652,5
20653,3
20654,2
20655,2
20656,5
20657,0
20658,2
20659,5
20660,0
20661,0
20662,4
20663,0
20664,0
20665,0
20666,3
20667,1
20668,3
20669,4
20670,2
20671,4
20672,1
20673,3
20674,6
20675,6
20676,6
20677,4
20678,3
20679,0
20680,4
20681,1
20682,1
20683,0
20684,6
20685,6
20686,5
20687,6
20688,1
20689,6
20690,6
20691,5
20692,5
20693,2
20694,5
20695,6
20696,6
20697,6
20698,4
20699,6
20700,5
20701,6
20702,4
20703,6
20704,1
20705,4
20706,4
20707,2
20708,6
20709,0
20710,1
20711,6
20712,4
20713,0
20714,2
20715,2
20716,5
20717,6
20718,5
20719,1
20720,6
20721,5
20722,2
20723,5
20724,3
20725,5
20726,1
20727,0
20728,1
20729,1
20730,3
20731,1
20732,4
20733,6
20734,1
20735,4
20736,5
20737,3
20738,1
20739,0
20740,0
20741,3
20742,5
20743,4
20744,6
20745,3
20746,5
20747,5
20748,0
20749,1
20750,4
20751,6
20752,3
20753,4
20754,3
20755,6
20756,0
20757,4
20758,5
20759,2
20760,6
20761,2
20762,0
20763,0
20764,2
20765,4
20766,0
20767,3
20768,0
20769,2
20770,5
20771,6
20772,5
20773,3
20774,6
20775,6
20776,6
20777,6
20778,4
20779,0
20780,4
20781,4
20782,0
20783,1
20784,5
20785,1
20786,5
20787,4
20788,3
20789,4
20790,1
20791,5
20792,3
20793,3
20794,5
20795,6
20796,2
20797,1
20798,4
20799,4
20800,6
20801,6
20802,6
20803,3
20804,2
20805,5
20806,1
20807,1
20808,2
20809,4
20810,1
20811,1
20812,1
20813,4
20814,6
20815,3
20816,1
20817,4
20818,5
20819,6
20820,2
20821,4
20822,2
20823,0
20824,0
20825,6
20826,0
20827,0
20828,3
20829,6
20830,6
20831,6
20832,0
20833,4
20834,2
20835,1
20836,4
20837,1
20838,2
20839,3
20840,5
20841,2
20842,3
20843,1
20844,4
20845,0
20846,4
20847,0
20848,2
20849,3
20850,4
20851,6
20852,3
20853,1
20854,3
20855,0
20856,0
20857,0
20858,0
20859,6
20860,1
20861,6
20862,5
20863,0
20864,5
20865,5
20866,5
20867,6
20868,5
20869,2
20870,5
20871,5
20872,2
20873,0
20874,4
20875,1
20876,0
20877,2
20878,1
20879,1
20880,1
20881,0
20882,5
20883,2
20884,6
20885,1
20886,5
20887,1
20888,2
20889,4
20890,6
20891,2
20892,1
20893,5
20894,1
20895,2
20896,1
20897,5
20898,2
20899,6
20900,6
20901,4
20902,6
20903,6
20904,5
20905,4
20906,6
20907,2
20908,5
20909,0
20910,6
20911,4
20912,0
20913,3
20914,1
20915,4
20916,6
20917,0
20918,0
20919,1
20920,1
20921,6
20922,0
20923,3
20924,4
20925,3
20926,5
20927,0
20928,4
20929,5
20930,1
20931,0
20932,0
20933,3
20934,5
20935,6
20936,6
20937,3
20938,6
20939,3
20940,6
20941,2
20942,0
20943,6
20944,5
20945,1
20946,5
20947,6
20948,5
20949,2
20950,0
20951,6
20952,4
20953,3
20954,4
20955,4
20956,5
20957,6
20958,6
20959,5
20960,0
20961,4
20962,3
20963,1
20964,0
20965,1
20966,6
20967,5
20968,5
20969,5
20970,6
20971,1
20972,1
20973,1
20974,0
20975,4
20976,3
20977,0
20978,2
20979,0
20980,1
20981,1
20982,3
20983,6
20984,5
20985,2
20986,2
20987,3
20988,6
20989,1
20990,3
20991,6
20992,6
20993,2
20994,2
20995,6
20996,1
20997,5
20998,6
20999,3
21000,5
21001,6
21002,4
21003,6
21004,0
21005,2
21006,4
21007,5
21008,3
21009,2
21010,1
21011,4
21012,6
21013,3
21014,1
21015,3
21016,5
21017,0
21018,2
21019,6
21020,5
21021,0
21022,6
21023,3
21024,2
21025,2
21026,6
21027,2
21028,6
21029,6
21030,5
21031,0
21032,2
21033,6
21034,5
21035,6
21036,0
21037,4
21038,0
21039,0
21040,3
21041,2
21042,5
21043,6
21044,5
21045,6
21046,1
21047,1
21048,4
21049,6
21050,4
21051,0
21052,6
21053,4
21054,1
21055,6
21056,6
21057,3
21058,5
21059,5
21060,2
21061,2
21062,2
21063,2
21064,5
21065,5
21066,1
21067,4
21068,5
21069,1
21070,6
21071,3
21072,0
21073,4
21074,3
21075,4
21076,6
21077,1
21078,3
21079,2
21080,6
21081,3
21082,1
21083,2
21084,6
21085,6
21086,4
21087,2
21088,1
21089,0
21090,4
21091,4
21092,4
21093,0
21094,1
21095,5
21096,1
21097,6
21098,2
21099,5
21100,4
21101,6
21102,5
21103,1
21104,0
21105,5
21106,3
21107,5
21108,1
21109,5
21110,3
21111,1
21112,6
21113,5
21114,3
21115,6
21116,1
21117,5
21118,0
21119,1
21120,3
21121,5
21122,6
21123,1
21124,5
21125,3
21126,3
21127,2
21128,5
21129,0
21130,3
21131,6
21132,5
21133,0
21134,4
21135,1
21136,5
21137,3
21138,5
21139,0
21140,1
21141,6
21142,1
21143,4
21144,3
21145,3
21146,1
21147,1
21148,6
21149,5
21150,1
21151,1
21152,6
21153,2
21154,2
21155,5
21156,3
21157,6
21158,0
21159,1
21160,6
21161,4
21162,3
21163,6
21164,3
21165,3
21166,2
21167,5
21168,0
21169,2
21170,1
21171,6
21172,5
21173,6
21174,0
21175,4
21176,4
21177,3
21178,5
21179,3
21180,3
21181,6
21182,4
21183,4
21184,6
21185,4
21186,1
21187,4
21188,4
21189,4
21190,0
21191,2
21192,1
21193,6
21194,1
21195,5
21196,0
21197,1
21198,0
21199,6
21200,5
21201,3
21202,0
21203,4
21204,5
21205,0
21206,2
21207,6
21208,0
21209,5
21210,1
21211,5
21212,0
21213,1
21214,0
21215,0
21216,6
21217,1
21218,6
21219,3
21220,2
21221,2
21222,1
21223,1
21224,5
21225,1
21226,5
21227,3
21228,6
21229,2
21230,1
21231,2
21232,6
21233,4
21234,5
21235,1
21236,3
21237,0
21238,2
21239,4
21240,2
21241,5
21242,6
21243,1
21244,2
21245,2
21246,2
21247,0
21248,5
21249,3
21250,5
21251,1
21252,5
21253,6
21254,4
21255,5
21256,3
21257,6
21258,5
21259,5
21260,3
21261,0
21262,2
21263,1
21264,0
21265,2
21266,5
21267,3
21268,3
21269,4
21270,6
21271,4
21272,2
21273,2
21274,5
21275,1
21276,0
21277,2
21278,2
21279,3
21280,0
21281,2
21282,4
21283,4
21284,5
21285,6
21286,1
21287,6
21288,6
21289,1
21290,1
21291,2
21292,2
21293,4
21294,1
21295,6
21296,5
21297,1
21298,5
21299,0
21300,5
21301,5
21302,5
21303,1
21304,3
21305,1
21306,2
21307,3
21308,6
21309,6
21310,3
21311,1
21312,1
21313,2
21314,0
21315,6
21316,6
21317,1
21318,6
21319,1
21320,2
21321,5
21322,4
21323,0
21324,6
21325,3
21326,0
21327,6
21328,6
21329,6
21330,5
21331,5
21332,6
21333,5
21334,4
21335,1
21336,6
21337,6
21338,3
21339,6
21340,1
21341,0
21342,6
21343,1
21344,2
21345,4
21346,2
21347,2
21348,4
21349,6
21350,1
21351,6
21352,6
21353,1
21354,1
21355,1
21356,2
21357,0
21358,1
21359,5
21360,0
21361,1
21362,2
21363,1
21364,1
21365,2
21366,0
21367,6
21368,6
21369,0
21370,6
21371,5
21372,0
21373,5
21374,6
21375,4
21376,1
21377,5
21378,1
21379,5
21380,5
21381,6
21382,3
21383,2
21384,1
21385,3
21386,3
21387,3
21388,3
21389,5
21390,5
21391,1
21392,6
21393,0
21394,5
21395,6
21396,4
21397,3
21398,5
21399,2
21400,4
21401,2
21402,4
21403,6
21404,5
21405,6
21406,6
21407,2
21408,5
21409,5
21410,4
21411,2
21412,0
21413,0
21414,6
21415,3
21416,2
21417,6
21418,2
21419,1
21420,4
21421,1
21422,6
21423,5
21424,5
21425,6
21426,1
21427,1
21428,2
21429,4
21430,6
21431,1
21432,3
21433,6
21434,4
21435,3
21436,5
21437,1
21438,6
21439,0
21440,1
21441,6
21442,2
21443,1
21444,2
21445,6
21446,0
21447,5
21448,6
21449,6
21450,5
21451,4
21452,1
21453,5
21454,4
21455,1
21456,0
21457,0
21458,4
21459,1
21460,1
21461,6
21462,3
21463,6
21464,1
21465,5
21466,1
21467,6
21468,2
21469,4
21470,1
21471,6
21472,5
21473,0
21474,3
21475,5
21476,5
21477,5
21478,0
21479,6
21480,1
21481,2
21482,6
21483,4
21484,6
21485,6
21486,4
21487,6
21488,4
21489,1
21490,6
21491,6
21492,0
21493,4
21494,2
21495,5
21496,4
21497,5
21498,3
21499,6
21500,5
21501,6
21502,5
21503,2
21504,6
21505,3
21506,3
21507,3
21508,5
21509,3
21510,1
21511,6
21512,0
21513,1
21514,6
21515,1
21516,4
21517,0
21518,5
21519,6
21520,1
21521,6
21522,6
21523,5
21524,1
21525,3
21526,1
21527,3
21528,0
21529,1
21530,6
21531,5
21532,4
21533,5
21534,4
21535,5
21536,2
21537,5
21538,5
21539,6
21540,5
21541,6
21542,4
21543,6
21544,5
21545,5
21546,6
21547,3
21548,5
21549,6
21550,2
21551,0
21552,0
21553,6
21554,4
21555,3
21556,6
21557,2
21558,1
21559,2
21560,4
21561,5
21562,1
21563,0
21564,2
21565,0
21566,3
21567,6
21568,6
21569,0
21570,2
21571,1
21572,2
21573,6
21574,6
21575,1
21576,2
21577,3
21578,6
21579,6
21580,0
21581,3
21582,5
21583,6
21584,4
21585,5
21586,5
21587,1
21588,1
21589,1
21590,6
21591,2
21592,2
21593,3
21594,0
21595,4
21596,3
21597,4
21598,5
21599,1
21600,1
21601,4
21602,0
21603,4
21604,6
21605,4
21606,4
21607,4
21608,1
21609,5
21610,4
21611,2
21612,1
21613,4
21614,6
21615,3
21616,5
21617,6
21618,4
21619,2
21620,3
21621,6
21622,2
21623,6
21624,6
21625,1
21626,2
21627,6
21628,3
21629,1
21630,0
21631,6
21632,1
21633,6
21634,6
21635,6
21636,2
21637,4
21638,5
21639,3
21640,3
21641,6
21642,3
21643,3
21644,3
21645,0
21646,1
21647,2
21648,6
21649,4
21650,5
21651,1
21652,1
21653,3
21654,0
21655,0
21656,0
21657,6
21658,3
21659,0
21660,1
21661,6
21662,5
21663,4
21664,6
21665,5
21666,6
21667,6
21668,6
21669,6
21670,5
21671,0
21672,6
21673,6
21674,5
21675,2
21676,5
21677,1
21678,4
21679,1
21680,6
21681,4
21682,1
21683,3
21684,6
21685,4
21686,4
21687,3
21688,6
21689,2
21690,3
21691,3
21692,4
21693,5
21694,0
21695,0
21696,4
21697,0
21698,3
21699,0
21700,4
21701,5
21702,6
21703,2
21704,3
21705,6
21706,2
21707,6
21708,4
21709,6
21710,1
21711,0
21712,6
21713,6
21714,0
21715,5
21716,3
21717,5
21718,4
21719,5
21720,3
21721,3
21722,2
21723,2
21724,0
21725,5
21726,3
21727,4
21728,3
21729,3
21730,4
21731,1
21732,4
21733,6
21734,6
21735,5
21736,6
21737,2
21738,4
21739,3
21740,1
21741,2
21742,1
21743,6
21744,1
21745,0
21746,6
21747,2
21748,0
21749,6
21750,6
21751,3
21752,6
21753,3
21754,6
21755,2
21756,6
21757,6
21758,2
21759,6
21760,1
21761,1
21762,6
21763,0
21764,6
21765,5
21766,5
21767,1
21768,4
21769,3
21770,6
21771,1
21772,5
21773,5
21774,4
21775,5
21776,5
21777,1
21778,5
21779,5
21780,4
21781,1
21782,4
21783,0
21784,1
21785,5
21786,0
21787,6
21788,1
21789,4
21790,0
21791,5
21792,4
21793,6
21794,4
21795,6
21796,6
21797,3
21798,2
21799,5
21800,2
21801,6
21802,4
21803,6
21804,4
21805,2
21806,5
21807,6
21808,5
21809,1
21810,2
21811,2
21812,6
21813,3
21814,3
21815,1
21816,0
21817,2
21818,6
21819,3
21820,5
21821,2
21822,1
21823,3
21824,3
21825,2
21826,1
21827,2
21828,6
21829,5
21830,6
21831,6
21832,0
21833,1
21834,0
21835,5
21836,3
21837,4
21838,4
21839,3
21840,1
21841,5
21842,3
21843,6
21844,5
21845,3
21846,3
21847,3
21848,6
21849,6
21850,6
21851,5
21852,6
21853,3
21854,0
21855,6
21856,6
21857,1
21858,2
21859,1
21860,3
21861,3
21862,6
21863,3
21864,0
21865,4
21866,0
21867,1
21868,3
21869,6
21870,5
21871,2
21872,5
21873,4
21874,0
21875,5
21876,1
21877,6
21878,1
21879,5
21880,6
21881,6
21882,4
21883,2
21884,1
21885,6
21886,0
21887,6
21888,2
21889,2
21890,4
21891,2
21892,5
21893,4
21894,1
21895,3
21896,4
21897,0
21898,1
21899,1
21900,3
21901,3
21902,6
21903,6
21904,6
21905,1
21906,6
21907,6
21908,2
21909,5
21910,6
21911,5
21912,6
21913,6
21914,2
21915,6
21916,5
21917,6
21918,6
21919,0
21920,3
21921,3
21922,5
21923,5
21924,5
21925,4
21926,1
21927,2
21928,4
21929,0
21930,0
21931,3
21932,0
21933,6
21934,3
21935,3
21936,2
21937,4
21938,1
21939,1
21940,5
21941,0
21942,0
21943,6
21944,4
21945,6
21946,2
21947,2
21948,5
21949,4
21950,5
21951,5
21952,5
21953,2
21954,3
21955,6
21956,6
21957,5
21958,1
21959,5
21960,1
21961,4
21962,4
21963,4
21964,1
21965,4
21966,4
21967,2
21968,5
21969,2
21970,5
21971,4
21972,5
21973,4
21974,1
21975,0
21976,1
21977,2
21978,6
21979,1
21980,0
21981,5
21982,3
21983,5
21984,4
21985,4
21986,3
21987,5
21988,6
21989,1
21990,3
21991,5
21992,4
21993,5
21994,0
21995,4
21996,0
21997,0
21998,1
21999,5
22000,1
22001,5
22002,3
22003,3
22004,6
22005,1
22006,6
22007,4
22008,3
22009,5
22010,5
22011,2
22012,2
22013,5
22014,6
22015,3
22016,3
22017,4
22018,4
22019,0
22020,3
22021,1
22022,2
22023,5
22024,1
22025,3
22026,6
22027,0
22028,2
22029,1
22030,0
22031,5
22032,2
22033,2
22034,6
22035,4
22036,0
22037,6
22038,4
22039,5
22040,5
22041,6
22042,5
22043,4
22044,4
22045,4
22046,4
22047,6
22048,5
22049,3
22050,1
22051,2
22052,0
22053,4
22054,6
22055,6
22056,3
22057,5
22058,1
22059,5
22060,6
22061,3
22062,6
22063,5
22064,5
22065,0
22066,4
22067,1
22068,4
22069,5
22070,5
22071,2
22072,2
22073,5
22074,6
22075,5
22076,4
22077,3
22078,6
22079,1
22080,0
22081,3
22082,4
22083,3
22084,3
22085,5
22086,0
22087,0
22088,4
22089,5
22090,1
22091,5
22092,5
22093,6
22094,0
22095,2
22096,4
22097,6
22098,0
22099,4
22100,1
22101,4
22102,5
22103,6
22104,3
22105,0
22106,1
22107,6
22108,5
22109,1
22110,0
22111,6
22112,4
22113,0
22114,3
22115,6
22116,4
22117,1
22118,1
22119,6
22120,0
22121,3
22122,0
22123,4
22124,6
22125,5
22126,0
22127,6
22128,2
22129,3
22130,0
22131,6
22132,6
22133,6
22134,4
22135,2
22136,1
22137,5
22138,5
22139,1
22140,0
22141,1
22142,0
22143,4
22144,6
22145,4
22146,5
22147,0
22148,5
22149,1
22150,3
22151,0
22152,2
22153,3
22154,6
22155,6
22156,0
22157,2
22158,5
22159,1
22160,3
22161,2
22162,0
22163,6
22164,2
22165,2
22166,1
22167,5
22168,5
22169,1
22170,0
22171,5
22172,6
22173,1
22174,6
22175,0
22176,4
22177,0
22178,6
22179,5
22180,4
22181,5
22182,1
22183,6
22184,5
22185,1
22186,3
22187,1
22188,5
22189,4
22190,3
22191,0
22192,6
22193,1
22194,1
22195,6
22196,6
22197,5
22198,3
22199,6
22200,2
22201,4
22202,6
22203,4
22204,3
22205,4
22206,5
22207,6
22208,3
22209,2
22210,6
22211,1
22212,6
22213,5
22214,2
22215,5
22216,4
22217,2
22218,5
22219,1
22220,1
22221,6
22222,0
22223,3
22224,3
22225,1
22226,3
22227,5
22228,6
22229,4
22230,3
22231,0
22232,5
22233,5
22234,6
22235,6
22236,6
22237,2
22238,4
22239,4
22240,0
22241,3
22242,2
22243,5
22244,3
22245,0
22246,5
22247,5
22248,4
22249,5
22250,6
22251,1
22252,6
22253,4
22254,6
22255,0
22256,0
22257,5
22258,1
22259,5
22260,1
22261,2
22262,5
22263,2
22264,4
22265,2
22266,1
22267,5
22268,0
22269,6
22270,0
22271,3
22272,5
22273,3
22274,1
22275,6
22276,5
22277,3
22278,1
22279,1
22280,6
22281,2
22282,2
22283,4
22284,0
22285,1
22286,0
22287,2
22288,5
22289,0
22290,1
22291,2
22292,5
22293,6
22294,0
22295,0
22296,0
22297,1
22298,6
22299,3
22300,5
22301,6
22302,2
22303,0
22304,6
22305,3
22306,4
22307,1
22308,5
22309,4
22310,3
22311,0
22312,4
22313,3
22314,6
22315,3
22316,1
22317,3
22318,5
22319,1
22320,2
22321,6
22322,1
22323,5
22324,5
22325,0
22326,4
22327,6
22328,2
22329,4
22330,0
22331,4
22332,3
22333,4
22334,6
22335,5
22336,3
22337,2
22338,5
22339,4
22340,5
22341,5
22342,5
22343,6
22344,6
22345,6
22346,3
22347,5
22348,3
22349,6
22350,1
22351,5
22352,5
22353,6
22354,1
22355,6
22356,0
22357,6
22358,6
22359,5
22360,5
22361,2
22362,4
22363,6
22364,3
22365,1
22366,5
22367,3
22368,0
22369,5
22370,0
22371,1
22372,3
22373,1
22374,2
22375,0
22376,1
22377,6
22378,5
22379,1
22380,5
22381,4
22382,3
22383,1
22384,5
22385,5
22386,0
22387,6
22388,4
22389,5
22390,4
22391,6
22392,3
22393,0
22394,5
22395,6
22396,6
22397,1
22398,6
22399,2
22400,3
22401,6
22402,5
22403,5
22404,6
22405,1
22406,6
22407,5
22408,1
22409,4
22410,5
22411,4
22412,6
22413,1
22414,4
22415,6
22416,2
22417,5
22418,4
22419,1
22420,6
22421,3
22422,3
22423,5
22424,6
22425,4
22426,3
22427,6
22428,2
22429,1
22430,6
22431,2
22432,6
22433,0
22434,2
22435,1
22436,6
22437,0
22438,1
22439,0
22440,4
22441,6
22442,6
22443,1
22444,5
22445,0
22446,5
22447,6
22448,6
22449,3
22450,4
22451,4
22452,4
22453,4
22454,4
22455,1
22456,6
22457,3
22458,5
22459,5
22460,0
22461,4
22462,2
22463,4
22464,0
22465,5
22466,2
22467,4
22468,0
22469,4
22470,6
22471,1
22472,0
22473,4
22474,5
22475,6
22476,0
22477,4
22478,4
22479,6
22480,4
22481,6
22482,5
22483,5
22484,1
22485,0
22486,4
22487,3
22488,2
22489,2
22490,6
22491,5
22492,4
22493,1
22494,2
22495,6
22496,1
22497,3
22498,3
22499,6
22500,5
22501,2
22502,4
22503,0
22504,0
22505,3
22506,6
22507,3
22508,4
22509,6
22510,2
22511,5
22512,6
22513,1
22514,4
22515,3
22516,4
22517,1
22518,6
22519,5
22520,3
22521,5
22522,5
22523,3
22524,6
22525,3
22526,0
22527,4
22528,6
22529,5
22530,2
22531,2
22532,1
22533,1
22534,0
22535,1
22536,6
22537,3
22538,1
22539,0
22540,6
22541,1
22542,0
22543,6
22544,1
22545,6
22546,4
22547,6
22548,1
22549,1
22550,1
22551,5
22552,2
22553,2
22554,5
22555,6
22556,1
22557,4
22558,6
22559,6
22560,5
22561,1
22562,1
22563,6
22564,1
22565,3
22566,6
22567,5
22568,5
22569,3
22570,4
22571,6
22572,5
22573,5
22574,0
22575,0
22576,5
22577,3
22578,5
22579,4
22580,0
22581,5
